img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,24.52548190116493
640,0.2,0.3,5,1.0,1.0,0.81,23.7976009907923
640,0.2,0.7,5,1.0,1.0,0.81,22.854008249114354
640,0.2,0.3,5,1.0,1.0,0.81,24.72075133412439
640,0.2,0.7,5,1.0,1.0,0.81,27.743469136452767
640,0.2,0.7,5,1.0,1.0,0.81,27.567598322293787
640,0.2,0.7,5,1.0,1.0,0.81,27.352814098174466
320,0.2,0.7,5,1.0,0.8,0.78,28.298669216040114
640,0.2,0.7,5,1.0,1.0,0.81,0.25641352250678434
640,0.2,0.7,5,1.0,1.0,0.81,20.41055980754286
640,0.2,0.7,5,1.0,1.0,0.81,32.39639946395301
640,0.2,0.7,5,1.0,1.0,0.81,35.63482201406173
640,0.2,0.7,5,1.0,1.0,0.81,41.17139324548522
640,0.2,0.7,5,1.0,1.0,0.81,42.15553035815506
640,0.2,0.7,5,1.0,1.0,0.81,42.445290005421214
320,0.2,0.7,5,1.0,0.8,0.78,35.136326058792086
640,0.2,0.7,5,1.0,1.0,0.81,28.644650176354492
640,0.2,0.7,1,1.0,1.0,0.75,16.734854213643736
640,0.2,0.7,5,1.0,1.0,0.81,26.984968308887172
640,0.2,0.7,5,1.0,1.0,0.81,25.928919709239267
640,0.2,0.7,5,1.0,1.0,0.81,25.91851253078606
640,0.2,0.7,5,1.0,1.0,0.81,28.342845692069083
640,0.2,0.7,1,1.0,1.0,0.75,16.058049767498535
640,0.2,0.7,5,1.0,1.0,0.81,22.462042327708833
640,0.2,0.7,5,1.0,1.0,0.81,27.097655896951036
640,0.2,0.7,5,1.0,1.0,0.81,25.06755289296044
640,0.2,0.7,5,1.0,1.0,0.81,28.925068915800324
640,0.2,0.7,5,1.0,1.0,0.81,28.7499571233379
640,0.2,0.7,5,1.0,1.0,0.81,29.673724111121256
640,0.2,0.7,5,1.0,1.0,0.81,26.67429859987513
640,0.2,0.7,5,0.0,1.0,0.78,32.58009939403799
640,0.2,0.7,5,1.0,1.0,0.81,26.432690255340034
640,0.2,0.7,5,1.0,1.0,0.81,27.226818927013717
320,0.2,0.7,5,1.0,0.8,0.78,27.3369755468618
320,0.2,0.7,5,1.0,0.8,0.78,30.115312505474318
320,0.2,0.7,5,1.0,0.8,0.78,29.779107254320675
640,0.2,0.7,5,1.0,1.0,0.81,28.297468712799642
640,0.2,0.7,1,1.0,1.0,0.75,17.570939686985366
640,0.2,0.7,5,1.0,1.0,0.81,31.629843150558155
640,0.2,0.7,5,1.0,1.0,0.81,28.55832346379049
320,0.2,0.7,5,1.0,0.8,0.78,29.839166446815177
640,0.2,0.7,5,0.0,1.0,0.78,30.127971209360524
640,0.2,0.7,1,1.0,1.0,0.75,17.053402550670366
640,0.2,0.7,1,1.0,1.0,0.75,16.18815399404808
640,0.2,0.7,1,1.0,1.0,0.75,16.281346205409044
640,0.2,0.7,5,1.0,1.0,0.81,27.47452785060996
640,0.2,0.7,5,1.0,1.0,0.81,27.63659586294221
640,0.2,0.7,5,1.0,1.0,0.81,26.741876513742334
640,0.2,0.7,5,1.0,1.0,0.81,25.710005200653605
640,0.2,0.7,5,1.0,1.0,0.81,26.710426428487004
640,0.2,0.7,1,0.0,0.9,0.78,15.595559255224464
640,0.2,0.7,5,1.0,1.0,0.81,27.25058290571607
320,0.2,0.7,1,1.0,1.0,0.75,15.028894194519964
320,0.2,0.7,5,1.0,0.8,0.78,27.07288782865428
320,0.2,0.7,1,1.0,1.0,0.75,15.142986770510216
640,0.2,0.7,5,1.0,1.0,0.81,26.701239790787554
320,0.2,0.7,1,1.0,1.0,0.75,15.3141513684052
320,0.2,0.7,5,1.0,0.8,0.78,30.815727608918262
640,0.2,0.7,5,0.0,1.0,0.78,28.971784886416653
640,0.2,0.7,5,1.0,1.0,0.81,28.614145540403808
640,0.2,0.7,1,1.0,1.0,0.75,16.123176881769403
320,0.2,0.7,5,0.0,0.9,0.81,29.442625929554865
640,0.2,0.7,1,0.0,0.9,0.78,15.802590019505875
640,0.2,0.7,1,1.0,1.0,0.75,15.783754432673893
640,0.2,0.7,1,1.0,1.0,0.75,16.45005151883065
640,0.2,0.7,5,1.0,1.0,0.81,27.579267822261095
640,0.2,0.7,5,1.0,1.0,0.81,26.274376250420584
640,0.2,0.7,5,1.0,1.0,0.81,27.95132613804251
640,0.2,0.7,5,1.0,1.0,0.81,28.562579576747524
320,0.2,0.7,5,1.0,0.8,0.78,30.757594642584547
640,0.2,0.7,1,0.0,0.9,0.78,17.15525421162001
640,0.2,0.7,1,1.0,1.0,0.75,16.542722305048162
320,0.2,0.7,1,0.0,0.9,0.75,16.967364546248227
640,0.2,0.7,5,1.0,1.0,0.81,29.595279071779533
640,0.2,0.7,1,0.0,0.9,0.78,16.950465375413724
640,0.2,0.7,1,0.0,0.9,0.78,16.74115817479278
320,0.2,0.7,1,1.0,1.0,0.75,15.982969206702826
320,0.2,0.7,5,1.0,0.8,0.78,30.696697401602588
640,0.2,0.7,1,0.0,0.9,0.78,16.20438472194081
640,0.2,0.7,5,1.0,1.0,0.81,27.45564961484358
640,0.2,0.7,1,1.0,1.0,0.75,14.959378625414583
320,0.2,0.7,1,0.0,0.9,0.75,16.5452717336664
640,0.2,0.7,5,0.0,1.0,0.78,26.689333902093097
640,0.2,0.7,1,0.0,0.9,0.78,15.990145220906786
640,0.2,0.7,1,1.0,1.0,0.75,16.176274025953493
640,0.2,0.7,5,0.0,1.0,0.78,29.072631637775924
320,0.2,0.7,1,1.0,1.0,0.75,15.741998754925097
640,0.2,0.7,5,0.0,1.0,0.78,28.06385388715481
640,0.2,0.7,5,1.0,1.0,0.81,26.876077417235443
320,0.2,0.7,1,1.0,1.0,0.75,15.888456661679063
640,0.2,0.7,1,1.0,1.0,0.75,15.811462468582322
640,0.2,0.7,1,1.0,1.0,0.75,15.78770077604121
640,0.2,0.7,5,0.0,1.0,0.78,27.915715809538863
640,0.2,0.7,5,1.0,1.0,0.81,26.512837732425655
