img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,40.817
640,0.2,0.7,5,1.0,1.0,0.81,40.557
640,0.2,0.7,5,1.0,1.0,0.81,41.32
640,0.2,0.7,5,1.0,1.0,0.81,40.796
640,0.2,0.7,5,1.0,1.0,0.81,40.597
640,0.2,0.7,5,1.0,1.0,0.81,38.31
640,0.2,0.7,5,1.0,1.0,0.81,37.438
640,0.2,0.7,5,1.0,1.0,0.81,37.017
640,0.2,0.7,5,1.0,1.0,0.81,36.416
640,0.2,0.7,5,1.0,1.0,0.81,38.395
640,0.2,0.7,5,1.0,1.0,0.81,36.93
640,0.2,0.7,5,1.0,1.0,0.81,37.616
640,0.2,0.7,5,1.0,1.0,0.81,38.4
640,0.2,0.7,5,1.0,1.0,0.81,40.111
640,0.2,0.7,5,1.0,1.0,0.81,40.488
640,0.2,0.7,5,1.0,1.0,0.81,40.241
640,0.2,0.7,5,1.0,1.0,0.81,40.367
640,0.2,0.7,5,1.0,1.0,0.81,41.118
640,0.2,0.7,5,1.0,1.0,0.81,40.288
640,0.2,0.7,5,1.0,1.0,0.81,40.478
640,0.2,0.7,5,1.0,1.0,0.81,41.579
640,0.2,0.7,5,1.0,1.0,0.81,40.382
640,0.2,0.7,5,1.0,1.0,0.81,40.729
640,0.2,0.7,5,1.0,1.0,0.81,39.928
640,0.2,0.7,5,1.0,1.0,0.81,39.22
640,0.2,0.7,5,1.0,1.0,0.81,41.047
640,0.2,0.7,5,1.0,1.0,0.81,37.532
640,0.2,0.7,5,1.0,1.0,0.81,37.424
640,0.2,0.7,5,1.0,1.0,0.81,36.666
640,0.2,0.7,5,1.0,1.0,0.81,37.049
640,0.2,0.7,5,1.0,1.0,0.81,35.725
640,0.2,0.7,5,1.0,1.0,0.81,38.141
640,0.2,0.7,5,1.0,1.0,0.81,35.328
640,0.2,0.7,5,1.0,1.0,0.81,37.469
640,0.2,0.7,5,1.0,1.0,0.81,37.121
640,0.2,0.7,5,1.0,1.0,0.81,38.57
640,0.2,0.7,5,1.0,1.0,0.81,38.615
640,0.2,0.7,5,1.0,1.0,0.81,39.65
640,0.2,0.7,5,1.0,1.0,0.81,40.114
640,0.2,0.7,5,1.0,1.0,0.81,41.325
640,0.2,0.7,5,1.0,1.0,0.81,41.086
640,0.2,0.7,5,1.0,1.0,0.81,38.116
640,0.2,0.7,5,1.0,1.0,0.81,39.551
640,0.2,0.7,5,1.0,1.0,0.81,39.983
640,0.2,0.7,5,1.0,1.0,0.81,41.644
640,0.2,0.7,5,1.0,1.0,0.81,41.623
640,0.2,0.7,5,1.0,1.0,0.81,37.932
640,0.2,0.7,5,1.0,1.0,0.81,39.412
640,0.2,0.7,5,1.0,1.0,0.81,40.593
640,0.2,0.7,5,1.0,1.0,0.81,40.601
640,0.2,0.7,5,1.0,1.0,0.81,40.148
640,0.2,0.7,5,1.0,1.0,0.81,41.777
640,0.2,0.7,5,1.0,1.0,0.81,38.106
640,0.2,0.7,5,1.0,1.0,0.81,38.768
640,0.2,0.7,5,1.0,1.0,0.81,38.453
640,0.2,0.7,5,1.0,1.0,0.81,38.833
640,0.2,0.7,5,1.0,1.0,0.81,37.711
640,0.2,0.7,5,1.0,1.0,0.81,37.981
640,0.2,0.7,5,1.0,1.0,0.81,37.996
640,0.2,0.7,5,1.0,1.0,0.81,37.244
640,0.2,0.7,5,1.0,1.0,0.81,37.471
640,0.2,0.7,5,1.0,1.0,0.81,41.759
640,0.2,0.7,5,1.0,1.0,0.81,39.018
640,0.2,0.7,5,1.0,1.0,0.81,36.775
640,0.2,0.7,5,1.0,1.0,0.81,41.226
