img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
320,0.8,0.7,5,1.0,0.8500000000000001,0.75,48.857
640,0.2,0.7,5,1.0,1.0,0.81,41.217
640,0.2,0.7,5,1.0,1.0,0.81,41.985
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,47.542
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,49.463
320,0.2,0.3,5,1.0,0.8,0.78,43.832
640,0.2,0.3,5,1.0,1.0,0.81,39.677
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.462
640,0.2,0.7,5,1.0,1.0,0.81,41.182
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.637
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.278
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.325
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.688
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.02
320,0.2,0.3,5,1.0,0.8,0.78,40.949
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,47.686
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.065
640,0.2,0.7,5,1.0,1.0,0.81,40.779
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,47.93
640,0.2,0.7,5,1.0,1.0,0.81,39.161
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,46.251
640,0.8,0.3,5,0.0,0.8500000000000001,0.78,45.785
640,0.2,0.7,5,0.0,1.0,0.78,40.72
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.363
640,0.2,0.7,5,1.0,1.0,0.81,40.817
320,0.8,0.3,5,0.0,0.8500000000000001,0.75,49.387
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,46.19
320,0.8,0.7,5,0.0,0.8500000000000001,0.75,48.384
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,44.687
640,0.2,0.7,5,1.0,1.0,0.81,41.721
640,0.2,0.7,5,1.0,1.0,0.81,41.145
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,51.492
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,49.003
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,52.104
640,0.2,0.7,5,1.0,1.0,0.81,41.456
640,0.2,0.7,5,1.0,1.0,0.81,41.976
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,46.271
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.319
640,0.2,0.7,5,1.0,1.0,0.81,42.272
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.139
640,0.2,0.7,5,1.0,1.0,0.81,41.249
640,0.2,0.7,5,1.0,1.0,0.81,40.584
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,51.135
640,0.2,0.7,5,0.0,1.0,0.78,39.553
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.937
640,0.2,0.3,5,1.0,1.0,0.81,41.436
640,0.2,0.7,5,1.0,1.0,0.81,39.371
640,0.2,0.7,5,0.0,1.0,0.78,42.892
640,0.8,0.3,5,0.0,0.8500000000000001,0.78,47.131
640,0.2,0.7,5,0.0,1.0,0.78,42.348
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,49.681
640,0.2,0.7,5,1.0,1.0,0.81,42.713
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,49.075
640,0.2,0.7,5,1.0,1.0,0.81,41.98
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,48.074
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.867
640,0.2,0.7,5,1.0,1.0,0.81,41.352
640,0.2,0.7,5,1.0,1.0,0.81,42.031
640,0.2,0.7,5,1.0,1.0,0.81,41.0
640,0.2,0.7,5,0.0,1.0,0.78,42.019
640,0.2,0.3,5,1.0,1.0,0.81,41.215
640,0.2,0.7,5,0.0,1.0,0.78,41.582
640,0.2,0.7,5,1.0,1.0,0.81,39.799
640,0.2,0.7,5,1.0,1.0,0.81,42.467
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,52.179
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,48.297
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,48.519
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,51.202
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.874
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,51.077
640,0.2,0.7,5,0.0,1.0,0.78,42.108
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.512
640,0.2,0.7,5,0.0,1.0,0.78,42.166
640,0.2,0.7,5,1.0,1.0,0.81,40.678
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,47.946
640,0.2,0.3,5,1.0,1.0,0.81,40.883
640,0.2,0.7,5,1.0,1.0,0.81,40.628
640,0.2,0.7,5,1.0,1.0,0.81,41.915
640,0.2,0.7,5,0.0,1.0,0.78,40.403
640,0.2,0.7,5,1.0,1.0,0.81,41.076
640,0.2,0.7,5,1.0,1.0,0.81,41.104
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.936
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.686
640,0.2,0.7,5,1.0,1.0,0.81,42.469
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.798
320,0.2,0.3,5,1.0,0.8,0.78,41.397
960,0.2,0.7,5,1.0,0.9,0.81,38.283
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.302
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.28
640,0.2,0.7,5,1.0,1.0,0.81,40.959
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,46.785
640,0.2,0.7,5,0.0,1.0,0.78,41.659
640,0.2,0.7,5,1.0,1.0,0.81,39.982
640,0.2,0.7,5,1.0,1.0,0.81,41.579
320,0.8,0.3,5,0.0,0.8500000000000001,0.75,49.283
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,46.796
640,0.2,0.7,5,0.0,1.0,0.78,41.924
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.02
640,0.2,0.7,5,1.0,1.0,0.81,41.499
640,0.2,0.7,5,1.0,1.0,0.81,41.072
640,0.2,0.7,5,1.0,1.0,0.81,40.079
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.632
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,47.095
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.17
320,0.2,0.7,5,0.0,0.9,0.81,43.069
640,0.2,0.7,5,1.0,1.0,0.81,40.727
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.529
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.301
640,0.2,0.7,5,1.0,1.0,0.81,41.177
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.523
640,0.2,0.7,5,1.0,1.0,0.81,42.285
640,0.2,0.7,5,0.0,1.0,0.78,42.591
640,0.2,0.7,5,1.0,1.0,0.81,40.962
640,0.2,0.7,5,0.0,1.0,0.78,41.169
640,0.2,0.7,5,1.0,1.0,0.81,39.431
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.494
640,0.2,0.7,5,0.0,1.0,0.78,40.264
640,0.2,0.7,5,0.0,1.0,0.78,39.261
640,0.2,0.7,5,1.0,1.0,0.81,41.101
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.525
640,0.2,0.7,5,1.0,1.0,0.81,40.74
640,0.2,0.7,5,1.0,1.0,0.81,40.95
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.483
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,47.48
640,0.2,0.7,5,1.0,1.0,0.81,40.967
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.474
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.355
640,0.2,0.7,5,1.0,1.0,0.81,40.505
640,0.2,0.3,5,1.0,1.0,0.81,41.818
640,0.2,0.7,5,1.0,1.0,0.81,40.776
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,47.472
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.746
640,0.2,0.7,5,1.0,1.0,0.81,41.194
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.907
640,0.2,0.7,5,1.0,1.0,0.81,40.475
640,0.2,0.7,5,1.0,1.0,0.81,41.588
640,0.2,0.7,5,0.0,1.0,0.78,40.592
640,0.2,0.7,5,1.0,1.0,0.81,40.042
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.303
640,0.2,0.7,5,1.0,1.0,0.81,39.954
640,0.2,0.7,5,1.0,1.0,0.81,39.762
640,0.2,0.7,5,0.0,1.0,0.78,40.485
640,0.2,0.7,5,1.0,1.0,0.81,39.436
640,0.2,0.7,5,0.0,1.0,0.78,40.203
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,46.749
640,0.2,0.7,5,1.0,1.0,0.81,40.951
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,51.485
640,0.2,0.7,5,0.0,1.0,0.78,39.38
640,0.2,0.7,5,1.0,1.0,0.81,39.144
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.518
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.339
640,0.2,0.7,5,0.0,1.0,0.78,40.395
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.087
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,47.322
640,0.2,0.7,5,1.0,1.0,0.81,38.118
640,0.8,0.3,5,0.0,0.8500000000000001,0.78,46.057
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,47.27
640,0.2,0.7,5,1.0,1.0,0.81,39.439
640,0.2,0.7,5,1.0,1.0,0.81,39.976
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,47.107
640,0.2,0.7,5,1.0,1.0,0.81,41.078
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,49.641
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.189
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,47.577
640,0.2,0.3,5,1.0,1.0,0.81,41.496
640,0.2,0.7,5,1.0,1.0,0.81,40.557
